|OrderId|OrderDate |OrderAmount|SalePersone     |
|51,636 |2018-11-30|1,640.6    |Lyndon Evershed |
|51,637 |2018-11-30|922        |Lyndon Evershed |
|51,638 |2018-11-30|871        |Lyndon Evershed |
|51,639 |2018-11-30|6,155.52   |Garth Evershed  |
|51,640 |2018-11-30|1,034.5    |Garth Evershed  |
|51,641 |2018-11-30|1,125      |Neville Hindley |
|51,642 |2018-11-30|7,668      |Douglas Evershed|
|51,643 |2018-11-30|2,268.65   |Douglas Evershed|
|51,644 |2018-11-30|1,383.5    |Douglas Evershed|
|51,645 |2018-12-03|9,832.67   |Garth Evershed  |
|51,646 |2018-12-03|1,392.5    |Neville Hindley |
|51,647 |2018-12-03|542.5      |Neville Hindley |
|51,648 |2018-12-03|4,000      |Lyndon Evershed |
|51,649 |2018-12-03|187.5      |Lyndon Evershed |
|51,650 |2018-12-03|518        |Neville Hindley |
|51,651 |2018-12-03|3,029.18   |Garth Evershed  |
|51,652 |2018-12-03|3,652.15   |Douglas Evershed|
|51,653 |2018-12-03|50         |Douglas Evershed|
|51,654 |2018-12-03|4,731.18   |Lyndon Evershed |
|51,655 |2018-12-03|668        |Neville Hindley |
|51,656 |2018-12-03|168        |Neville Hindley |
|51,657 |2018-12-04|1,193.37   |Lyndon Evershed |
|51,658 |2018-12-04|357.5      |Neville Hindley |
|51,659 |2018-12-04|733.04     |Douglas Evershed|
|51,660 |2018-12-04|258        |Neville Hindley |
|51,661 |2018-12-04|333        |Douglas Evershed|
|51,662 |2018-12-04|338        |Lyndon Evershed |
|51,663 |2018-12-04|525.42     |Neville Hindley |
|51,664 |2018-12-04|1,995      |Douglas Evershed|
|51,665 |2018-12-05|859        |Nigel Davies    |
|51,666 |2018-12-05|6,783      |Nigel Davies    |
|51,667 |2018-12-05|336        |Neville Hindley |
|51,668 |2018-12-06|205        |Lyndon Evershed |
|51,669 |2018-12-06|23,980     |Lyndon Evershed |
|51,670 |2018-12-06|2,574      |Lyndon Evershed |
|51,671 |2018-12-06|2,664.56   |Nigel Davies    |
|51,672 |2018-12-06|279        |Neville Hindley |
|51,673 |2018-12-06|731.5      |Garth Evershed  |
|51,674 |2018-12-06|357        |Neville Hindley |
|51,675 |2018-12-06|940        |Lyndon Evershed |
|51,676 |2018-12-07|433.95     |Nigel Davies    |
|51,677 |2018-12-07|242.5      |Nigel Davies    |
|51,678 |2018-12-07|3,585      |Nigel Davies    |
|51,679 |2018-12-07|13,620     |Nigel Davies    |
|51,680 |2018-12-07|162.5      |Douglas Evershed|
|51,681 |2018-12-07|508        |Douglas Evershed|
|51,682 |2018-12-07|1,192      |Lyndon Evershed |
|51,683 |2018-12-10|993.85     |Neville Hindley |
|51,684 |2018-12-10|859.95     |Lyndon Evershed |
|51,685 |2018-12-10|17,970     |Neville Hindley |
|51,686 |2018-12-10|634.72     |Neville Hindley |
|51,687 |2018-12-10|318.21     |Neville Hindley |
|51,688 |2018-12-10|20,495     |Lyndon Evershed |
|51,689 |2018-12-10|22,130     |Garth Evershed  |
|51,690 |2018-12-10|1,667      |Douglas Evershed|
|51,691 |2018-12-10|969        |Garth Evershed  |
|51,692 |2018-12-11|262.5      |Nigel Davies    |
|51,693 |2018-12-11|1,496      |Neville Hindley |
|51,694 |2018-12-11|461.45     |Nigel Davies    |
|51,695 |2018-12-11|809.72     |Lyndon Evershed |
|51,696 |2018-12-11|1,828.5    |Neville Hindley |
|51,697 |2018-12-11|2,782.6    |Neville Hindley |
|51,698 |2018-12-11|1,382      |Neville Hindley |
|51,699 |2018-12-11|676.5      |Neville Hindley |
|51,700 |2018-12-11|1,979.76   |Lyndon Evershed |
|51,701 |2018-12-11|242.78     |Neville Hindley |
|51,702 |2018-12-11|380.5      |Lyndon Evershed |
|51,703 |2018-12-11|1,322      |Douglas Evershed|
|51,704 |2018-12-11|1,354.63   |Lyndon Evershed |
|51,705 |2018-12-12|176.89     |Neville Hindley |
|51,706 |2018-12-12|260        |Douglas Evershed|
|51,707 |2018-12-12|147        |Neville Hindley |
|51,708 |2018-12-12|855.5      |Garth Evershed  |
|51,709 |2018-12-12|1,970      |Douglas Evershed|
|51,710 |2018-12-13|6,668      |Neville Hindley |
|51,711 |2018-12-13|564        |Garth Evershed  |
|51,712 |2018-12-13|3,300      |Lyndon Evershed |
|51,713 |2018-12-13|1,222.75   |Garth Evershed  |
|51,714 |2018-12-13|1,194      |Nigel Davies    |
|51,715 |2018-12-13|317        |Neville Hindley |
|51,716 |2018-12-13|745        |Neville Hindley |
|51,717 |2018-12-13|1,897      |Lyndon Evershed |
|51,718 |2018-12-13|5,542.5    |Lyndon Evershed |
|51,719 |2018-12-13|1,069.1    |Garth Evershed  |
|51,720 |2018-12-14|10,063     |Lyndon Evershed |
|51,721 |2018-12-14|5,190      |Douglas Evershed|
|51,722 |2018-12-14|1,436.5    |Lyndon Evershed |
|51,723 |2018-12-14|2,035      |Lyndon Evershed |
|51,724 |2018-12-17|1,004      |Neville Hindley |
|51,725 |2018-12-17|167.5      |Nigel Davies    |
|51,726 |2018-12-17|341.5      |Nigel Davies    |
|51,727 |2018-12-17|1,653      |Neville Hindley |
|51,728 |2018-12-17|1,198      |Neville Hindley |
|51,729 |2018-12-18|1,767.5    |Neville Hindley |
|51,730 |2018-12-18|4,546      |Neville Hindley |
|51,731 |2018-12-18|1,667      |Lyndon Evershed |
|51,732 |2018-12-18|248.75     |Lyndon Evershed |
|51,733 |2018-12-18|0          |Neville Hindley |
|51,734 |2018-12-18|141.25     |Lyndon Evershed |
|51,735 |2018-12-18|2,374      |Neville Hindley |
|51,736 |2018-12-18|965        |Douglas Evershed|
|51,737 |2018-12-18|4,270      |Douglas Evershed|
|51,738 |2018-12-18|2,327      |Lyndon Evershed |
|51,739 |2018-12-18|3,661      |Lyndon Evershed |
|51,740 |2018-12-18|970        |Neville Hindley |
|51,741 |2018-12-18|960        |Neville Hindley |
|51,742 |2018-12-19|3,645.24   |Nigel Davies    |
|51,743 |2018-12-19|13,840     |Garth Evershed  |
|51,744 |2018-12-19|250.75     |Garth Evershed  |
|51,745 |2018-12-19|7,121      |Lyndon Evershed |
|51,746 |2018-12-19|1,056      |Garth Evershed  |
|51,747 |2018-12-19|3,670      |Lyndon Evershed |
|51,748 |2018-12-19|2,999.11   |Lyndon Evershed |
|51,749 |2018-12-20|1,750.95   |Douglas Evershed|
|51,750 |2018-12-20|147.5      |Lyndon Evershed |
|51,751 |2018-12-20|1,228.95   |Garth Evershed  |
|51,752 |2018-12-20|9,355.5    |Lyndon Evershed |
|51,753 |2018-12-20|1,785      |Neville Hindley |
|51,754 |2018-12-20|461        |Neville Hindley |
|51,755 |2018-12-20|321        |Lyndon Evershed |
|51,756 |2018-12-20|6,778      |Lyndon Evershed |
|51,757 |2018-12-20|2,418.25   |Garth Evershed  |
|51,758 |2018-12-20|1,079.25   |Garth Evershed  |
|51,759 |2018-12-21|15,000     |Douglas Evershed|
|51,760 |2019-01-02|10,063     |Lyndon Evershed |
|51,761 |2019-01-02|565        |Lyndon Evershed |
|51,762 |2019-01-02|807.8      |Neville Hindley |
|51,763 |2019-01-02|97.95      |Neville Hindley |
|51,764 |2019-01-02|308        |Neville Hindley |
|51,765 |2019-01-02|332        |Neville Hindley |
|51,766 |2019-01-02|2,170.08   |Neville Hindley |
|51,767 |2019-01-02|564        |Neville Hindley |
|51,768 |2019-01-02|589        |Douglas Evershed|
|51,769 |2019-01-02|4,740      |Lyndon Evershed |
|51,770 |2019-01-03|864        |Garth Evershed  |
|51,771 |2019-01-03|1,582.5    |Lyndon Evershed |
|51,772 |2019-01-03|1,245      |Neville Hindley |
|51,773 |2019-01-03|464.55     |Neville Hindley |
|51,774 |2019-01-03|749        |Garth Evershed  |
|51,775 |2019-01-03|419.5      |Neville Hindley |
|51,776 |2019-01-03|406.5      |Neville Hindley |
|51,777 |2019-01-04|189.24     |Neville Hindley |
|51,778 |2019-01-04|214        |Neville Hindley |
|51,779 |2019-01-04|222.6      |Nigel Davies    |
|51,780 |2019-01-04|304.5      |Lyndon Evershed |
|51,781 |2019-01-04|350.5      |Garth Evershed  |
|51,782 |2019-01-04|1,230.44   |Douglas Evershed|
|51,783 |2019-01-04|685        |Garth Evershed  |
|51,784 |2019-01-07|2,527.48   |Lyndon Evershed |
|51,785 |2019-01-07|3,565      |Neville Hindley |
|51,786 |2019-01-07|131        |Douglas Evershed|
|51,787 |2019-01-07|2,732.5    |Garth Evershed  |
|51,788 |2019-01-07|220.5      |Neville Hindley |
|51,789 |2019-01-08|702.95     |Garth Evershed  |
|51,790 |2019-01-08|512.5      |Garth Evershed  |
|51,791 |2019-01-08|1,060      |Garth Evershed  |
|51,792 |2019-01-08|32,267.17  |Lyndon Evershed |
|51,793 |2019-01-08|4,585      |Garth Evershed  |
|51,794 |2019-01-09|5,879      |Lyndon Evershed |
|51,795 |2019-01-09|825        |Neville Hindley |
|51,796 |2019-01-09|8,380      |Neville Hindley |
|51,797 |2019-01-09|140        |Neville Hindley |
|51,798 |2019-01-09|509        |Neville Hindley |
|51,799 |2019-01-09|1,555      |Douglas Evershed|
|51,800 |2019-01-09|1,350      |Neville Hindley |
|51,801 |2019-01-09|226.45     |Nigel Davies    |
|51,802 |2019-01-09|2,300      |Lyndon Evershed |
|51,803 |2019-01-09|2,000      |Lyndon Evershed |
|51,804 |2019-01-10|649.25     |Garth Evershed  |
|51,805 |2019-01-10|8,728      |Lyndon Evershed |
|51,806 |2019-01-10|533        |Douglas Evershed|
|51,807 |2019-01-10|10,672.28  |Lyndon Evershed |
|51,808 |2019-01-10|2,547.8    |Garth Evershed  |
|51,809 |2019-01-10|5,929.5    |Garth Evershed  |
|51,810 |2019-01-11|3,859.88   |Garth Evershed  |
|51,811 |2019-01-11|374.88     |Neville Hindley |
|51,812 |2019-01-11|768        |Lyndon Evershed |
|51,813 |2019-01-11|2,175.25   |Lyndon Evershed |
|51,814 |2019-01-11|6,036.02   |Garth Evershed  |
|51,815 |2019-01-11|1,683.5    |Lyndon Evershed |
|51,816 |2019-01-11|1,049      |Douglas Evershed|
|51,817 |2019-01-14|939        |Lyndon Evershed |
|51,818 |2019-01-14|1,102.16   |Garth Evershed  |
|51,819 |2019-01-14|2,033.05   |Lyndon Evershed |
|51,820 |2019-01-14|939        |Douglas Evershed|
|51,821 |2019-01-14|3,300      |Garth Evershed  |
|51,822 |2019-01-14|996.16     |Garth Evershed  |
|51,823 |2019-01-15|395        |Garth Evershed  |
|51,824 |2019-01-15|648        |Neville Hindley |
|51,825 |2019-01-15|314.75     |Neville Hindley |
|51,826 |2019-01-15|1,850      |Garth Evershed  |
|51,827 |2019-01-15|1,266      |Lyndon Evershed |
|51,828 |2019-01-15|1,023      |Neville Hindley |
|51,829 |2019-01-15|251        |Neville Hindley |
|51,830 |2019-01-15|620        |Garth Evershed  |
|51,831 |2019-01-16|14,803.92  |Neville Hindley |
|51,832 |2019-01-16|7,784.5    |Lyndon Evershed |
|51,833 |2019-01-16|1,023      |Neville Hindley |
|51,834 |2019-01-16|1,513      |Lyndon Evershed |
|51,835 |2019-01-16|314.75     |Neville Hindley |
|51,836 |2019-01-17|1,683      |Neville Hindley |
|51,837 |2019-01-17|570.5      |Garth Evershed  |
|51,838 |2019-01-17|188.75     |Garth Evershed  |
|51,839 |2019-01-17|680        |Neville Hindley |
|51,840 |2019-01-17|497        |Neville Hindley |
|51,841 |2019-01-17|588.4      |Garth Evershed  |
|51,842 |2019-01-17|2,590.52   |Neville Hindley |
|51,843 |2019-01-17|1,118      |Douglas Evershed|
|51,844 |2019-01-17|676.8      |Garth Evershed  |
|51,845 |2019-01-18|361.2      |Neville Hindley |
|51,846 |2019-01-18|2,088.17   |Lyndon Evershed |
|51,847 |2019-01-18|1,681      |Lyndon Evershed |
|51,848 |2019-01-18|2,286.75   |Garth Evershed  |
|51,849 |2019-01-18|2,225.68   |Garth Evershed  |
|51,850 |2019-01-18|334        |Douglas Evershed|
|51,851 |2019-01-18|573.8      |Nigel Davies    |
|51,852 |2019-01-21|251.5      |Douglas Evershed|
|51,853 |2019-01-21|357        |Douglas Evershed|
|51,854 |2019-01-21|3,455      |Garth Evershed  |
|51,855 |2019-01-21|255.3      |Lyndon Evershed |
|51,856 |2019-01-21|493.32     |Nigel Davies    |
|51,857 |2019-01-21|248.4      |Nigel Davies    |
|51,858 |2019-01-21|2,001.5    |Lyndon Evershed |
|51,859 |2019-01-22|2,026.12   |Lyndon Evershed |
|51,860 |2019-01-22|251        |Neville Hindley |
|51,861 |2019-01-22|1,020      |Lyndon Evershed |
|51,862 |2019-01-22|604.5      |Neville Hindley |
|51,863 |2019-01-22|1,717.5    |Neville Hindley |
|51,864 |2019-01-23|642.5      |Douglas Evershed|
|51,865 |2019-01-23|1,615      |Neville Hindley |
|51,866 |2019-01-23|1,665      |Neville Hindley |
|51,867 |2019-01-23|874.5      |Neville Hindley |
|51,868 |2019-01-23|1,086      |Neville Hindley |
|51,869 |2019-01-23|344.2      |Garth Evershed  |
|51,870 |2019-01-23|340        |Neville Hindley |
|51,871 |2019-01-24|14,583     |Lyndon Evershed |
|51,872 |2019-01-24|1,681      |Nigel Davies    |
|51,873 |2019-01-24|272.5      |Nigel Davies    |
|51,874 |2019-01-24|742.5      |Neville Hindley |
|51,875 |2019-01-24|700.7      |Garth Evershed  |
|51,876 |2019-01-24|486.75     |Garth Evershed  |
|51,877 |2019-01-25|475.2      |Lyndon Evershed |
|51,878 |2019-01-25|411.5      |Douglas Evershed|
|51,879 |2019-01-25|625.17     |Neville Hindley |
|51,880 |2019-01-25|644.5      |Garth Evershed  |
|51,881 |2019-01-25|1,465      |Neville Hindley |
|51,882 |2019-01-25|486        |Douglas Evershed|
|51,883 |2019-01-25|7,140      |Lyndon Evershed |
|51,884 |2019-01-25|2,220      |Lyndon Evershed |
|51,885 |2019-01-28|4,002.5    |Garth Evershed  |
|51,886 |2019-01-28|848.3      |Douglas Evershed|
|51,887 |2019-01-28|288.24     |Nigel Davies    |
|51,888 |2019-01-28|574.9      |Lyndon Evershed |
|51,889 |2019-01-28|217.4      |Nigel Davies    |
|51,890 |2019-01-28|119.9      |Douglas Evershed|
|51,891 |2019-01-28|873.5      |Lyndon Evershed |
|51,892 |2019-01-28|1,612.5    |Neville Hindley |
|51,893 |2019-01-28|3,543      |Neville Hindley |
|51,894 |2019-01-28|235        |Nigel Davies    |
|51,895 |2019-01-28|2,593      |Lyndon Evershed |
|51,896 |2019-01-29|4,998      |Nigel Davies    |
|51,897 |2019-01-29|2,065      |Lyndon Evershed |
|51,898 |2019-01-29|560.5      |Garth Evershed  |
|51,899 |2019-01-29|423.64     |Garth Evershed  |
|51,900 |2019-01-29|436.13     |Neville Hindley |
|51,901 |2019-01-29|955        |Neville Hindley |
|51,902 |2019-01-30|675        |Lyndon Evershed |
|51,903 |2019-01-30|629.45     |Garth Evershed  |
|51,904 |2019-01-30|325.92     |Douglas Evershed|
|51,905 |2019-01-30|644.5      |Garth Evershed  |
|51,906 |2019-01-30|2,698      |Garth Evershed  |
|51,907 |2019-01-30|15,602.94  |Lyndon Evershed |
|51,908 |2019-01-30|445.2      |Garth Evershed  |
|51,909 |2019-01-31|1,681.25   |Neville Hindley |
|51,910 |2019-01-31|953.5      |Garth Evershed  |
|51,911 |2019-01-31|544        |Douglas Evershed|
|51,912 |2019-01-31|451.5      |Douglas Evershed|
|51,913 |2019-01-31|2,644      |Lyndon Evershed |
|51,914 |2019-01-31|317        |Neville Hindley |
|51,915 |2019-01-31|329        |Neville Hindley |
|51,916 |2019-01-31|1,415      |Lyndon Evershed |
|51,917 |2019-01-31|2,315      |Neville Hindley |
|51,918 |2019-01-31|372.5      |Lyndon Evershed |
|51,919 |2019-01-31|1,290.4    |Garth Evershed  |
|51,920 |2019-01-31|1,740      |Neville Hindley |
|51,921 |2019-01-31|1,500      |Lyndon Evershed |
|51,922 |2019-02-01|568        |Neville Hindley |
|51,923 |2019-02-01|519.14     |Lyndon Evershed |
|51,924 |2019-02-01|390        |Neville Hindley |
|51,925 |2019-02-01|221.86     |Neville Hindley |
|51,926 |2019-02-01|900        |Garth Evershed  |
|51,927 |2019-02-01|336        |Neville Hindley |
|51,928 |2019-02-01|8,413      |Lyndon Evershed |
|51,929 |2019-02-01|3,052      |Lyndon Evershed |
|51,930 |2019-02-01|991        |Lyndon Evershed |
|51,931 |2019-02-01|3,825      |Neville Hindley |
|51,932 |2019-02-01|344.89     |Neville Hindley |
|51,933 |2019-02-01|3,531      |Lyndon Evershed |
|51,934 |2019-02-01|2,851      |Neville Hindley |
|51,935 |2019-02-01|355        |Neville Hindley |
|51,936 |2019-02-04|19,067     |Garth Evershed  |
|51,937 |2019-02-04|4,249      |Garth Evershed  |
|51,938 |2019-02-04|5,203.5    |Garth Evershed  |
|51,939 |2019-02-04|336.25     |Lyndon Evershed |
|51,940 |2019-02-04|14,295     |Garth Evershed  |
|51,941 |2019-02-04|1,525      |Neville Hindley |
|51,942 |2019-02-04|539.65     |Neville Hindley |
|51,943 |2019-02-04|580        |Garth Evershed  |
|51,944 |2019-02-04|3,806.5    |Lyndon Evershed |
|51,945 |2019-02-04|672.5      |Neville Hindley |
|51,946 |2019-02-04|1,812.75   |Garth Evershed  |
|51,947 |2019-02-04|689.76     |Neville Hindley |
|51,948 |2019-02-05|565.5      |Garth Evershed  |
|51,949 |2019-02-05|1,390      |Garth Evershed  |
|51,950 |2019-02-05|871        |Lyndon Evershed |
|51,951 |2019-02-05|2,098.5    |Nigel Davies    |
|51,952 |2019-02-05|2,102.5    |Lyndon Evershed |
|51,953 |2019-02-05|2,000      |Lyndon Evershed |
|51,954 |2019-02-06|524        |Neville Hindley |
|51,955 |2019-02-06|568        |Neville Hindley |
|51,956 |2019-02-06|340        |Lyndon Evershed |
|51,957 |2019-02-06|5,635.1    |Lyndon Evershed |
|51,958 |2019-02-06|364.76     |Neville Hindley |
|51,959 |2019-02-06|14,276     |Lyndon Evershed |
|51,960 |2019-02-06|255        |Garth Evershed  |
|51,961 |2019-02-06|269.3      |Garth Evershed  |
|51,962 |2019-02-06|1,735.5    |Nigel Davies    |
|51,963 |2019-02-07|666.5      |Neville Hindley |
|51,964 |2019-02-07|544        |Neville Hindley |
|51,965 |2019-02-07|568.28     |Douglas Evershed|
|51,966 |2019-02-07|213.3      |Garth Evershed  |
|51,967 |2019-02-07|1,394      |Nigel Davies    |
|51,968 |2019-02-07|2,338.1    |Garth Evershed  |
|51,969 |2019-02-07|146.2      |Garth Evershed  |
|51,970 |2019-02-07|298        |Nigel Davies    |
|51,971 |2019-02-07|5,100      |Neville Hindley |
|51,972 |2019-02-07|3,435.32   |Lyndon Evershed |
|51,973 |2019-02-07|1,245.5    |Garth Evershed  |
|51,974 |2019-02-08|325.92     |Douglas Evershed|
|51,975 |2019-02-08|640.45     |Garth Evershed  |
|51,976 |2019-02-08|147        |Lyndon Evershed |
|51,977 |2019-02-08|4,663      |Garth Evershed  |
|51,978 |2019-02-08|1,023.1    |Neville Hindley |
|51,979 |2019-02-08|1,060.5    |Neville Hindley |
|51,980 |2019-02-08|1,428      |Douglas Evershed|
|51,981 |2019-02-08|316        |Douglas Evershed|
|51,982 |2019-02-08|427.5      |Neville Hindley |
|51,983 |2019-02-08|553        |Lyndon Evershed |
|51,984 |2019-02-08|1,449.75   |Garth Evershed  |
|51,985 |2019-02-11|890        |Neville Hindley |
|51,986 |2019-02-11|848        |Nigel Davies    |
|51,987 |2019-02-11|2,255      |Lyndon Evershed |
|51,988 |2019-02-11|1,767.24   |Lyndon Evershed |
|51,989 |2019-02-11|273        |Garth Evershed  |
|51,990 |2019-02-11|750        |Neville Hindley |
|51,991 |2019-02-11|796        |Lyndon Evershed |
|51,992 |2019-02-11|750        |Nigel Davies    |
|51,993 |2019-02-12|1,285.2    |Lyndon Evershed |
|51,994 |2019-02-12|276.5      |Neville Hindley |
|51,995 |2019-02-12|1,536      |Garth Evershed  |
|51,996 |2019-02-12|2,010      |Lyndon Evershed |
|51,997 |2019-02-12|2,113      |Garth Evershed  |
|51,998 |2019-02-12|1,153      |Douglas Evershed|
|51,999 |2019-02-12|214.5      |Nigel Davies    |
|52,000 |2019-02-13|471.5      |Neville Hindley |
|52,001 |2019-02-13|2,170.5    |Lyndon Evershed |
|52,002 |2019-02-13|995        |Neville Hindley |
|52,003 |2019-02-13|2,177.5    |Neville Hindley |
|52,004 |2019-02-13|864.4      |Lyndon Evershed |
|52,005 |2019-02-13|898        |Neville Hindley |
|52,006 |2019-02-13|228.1      |Neville Hindley |
|52,007 |2019-02-13|432.75     |Garth Evershed  |
|52,008 |2019-02-13|1,378.5    |Neville Hindley |
|52,009 |2019-02-13|365.5      |Neville Hindley |
|52,010 |2019-02-14|3,380.44   |Neville Hindley |
|52,011 |2019-02-14|1,751.5    |Neville Hindley |
|52,012 |2019-02-14|2,164.5    |Neville Hindley |
|52,013 |2019-02-14|226.5      |Neville Hindley |
|52,014 |2019-02-14|1,033.5    |Lyndon Evershed |
|52,015 |2019-02-14|1,586      |Lyndon Evershed |
|52,016 |2019-02-15|1,030      |Neville Hindley |
|52,017 |2019-02-15|1,962.95   |Garth Evershed  |
|52,018 |2019-02-15|838        |Garth Evershed  |
|52,019 |2019-02-15|26,221.92  |Lyndon Evershed |
|52,020 |2019-02-15|706.5      |Garth Evershed  |
|52,021 |2019-02-15|1,132.45   |Garth Evershed  |
|52,022 |2019-02-15|858.5      |Lyndon Evershed |
|52,023 |2019-02-18|560        |Nigel Davies    |
|52,024 |2019-02-18|3,432.5    |Nigel Davies    |
|52,025 |2019-02-18|329        |Douglas Evershed|
|52,026 |2019-02-18|370        |Neville Hindley |
|52,027 |2019-02-18|4,025      |Nigel Davies    |
|52,028 |2019-02-18|287.5      |Lyndon Evershed |
|52,029 |2019-02-18|594        |Douglas Evershed|
|52,030 |2019-02-18|568        |Lyndon Evershed |
